sport,api_version,season,seasonId,week_number,game_number,season_type,playerId,uniformNumber,uniformNumberDisplay,primaryPositionLk,secondaryPositionLk,first_name,last_name,full_name,player_id,uniform_number,uniform_number_display,primary_position_lk,secondary_position_lk,team_id,sets_played,kills,kills_per_set,attack_errors,attack_attempts,attack_percentage,assists,assists_per_set,setting_errors,service_errors,service_aces,service_aces_per_set,total_reception_attempts,reception_errors,positive_reception_pct,digs,digs_per_set,blocks,blocks_per_set,au_total_points
volleyball,v1,2022,11,3,16,Championship,114,30,30,MBLCK,,Lianna,Sybeldon,Lianna Sybeldon,114,30,30,MBLCK,,136,3,7,2.33,0,14,0.5,0,0.0,0,0,0,0.0,0,0,0.0,1,0.33,1,0.33,253
volleyball,v1,2022,11,3,16,Championship,261,27,27,SETTR,,Natalia,Valentin-Anderson,Natalia Valentin-Anderson,261,27,27,SETTR,,136,3,2,0.67,1,5,0.2,39,13.0,1,0,1,0.33,0,0,0.0,9,3.0,0,0.0,288
volleyball,v1,2022,11,3,16,Championship,277,45,45,OUTHT,,Dani,Drews,Dani Drews,277,45,45,OUTHT,,136,3,20,6.67,2,39,0.46,0,0.0,0,0,0,0.0,1,1,0.0,4,1.33,2,0.67,408
volleyball,v1,2022,11,3,16,Championship,262,3,3,SETTR,,Carli,Lloyd,Carli Lloyd,262,3,3,SETTR,,134,3,0,0.0,0,1,0.0,29,9.67,0,1,0,0.0,0,0,0.0,8,2.67,2,0.67,85
volleyball,v1,2022,11,3,16,Championship,68,18,18,OUTHT,,Deja,McClendon,Deja McClendon,68,18,18,OUTHT,,134,2,4,2.0,1,10,0.3,0,0.0,0,1,0,0.0,21,2,0.43,3,1.5,0,0.0,21
volleyball,v1,2022,11,3,16,Championship,268,33,33,MBLCK,,Rachael,Fara,Rachael Fara,268,33,33,MBLCK,,134,3,8,2.67,1,11,0.64,0,0.0,0,0,0,0.0,0,0,0.0,1,0.33,0,0.0,57
volleyball,v1,2022,11,3,16,Championship,88,28,28,MBLCK,,Taylor,Morgan,Taylor Morgan,88,28,28,MBLCK,,134,3,4,1.33,1,6,0.5,1,0.33,0,0,0,0.0,1,0,1.0,3,1.0,3,1.0,74
volleyball,v1,2022,11,3,16,Championship,264,20,20,OUTHT,,Noami,Santos-Lamb,Noami Santos-Lamb,264,20,20,OUTHT,,134,2,4,2.0,3,13,0.08,0,0.0,0,2,0,0.0,23,1,0.48,5,2.5,0,0.0,25
volleyball,v1,2022,11,3,16,Championship,128,81,81,OUTHT,,Bethania,De La Cruz,Bethania De La Cruz,128,81,81,OUTHT,,134,3,13,4.33,6,38,0.18,0,0.0,0,0,0,0.0,17,0,0.47,9,3.0,0,0.0,93
volleyball,v1,2022,11,3,16,Championship,116,40,40,LIB,,Nomaris,Vélez Agosto,Nomaris Vélez Agosto,116,40,40,LIB,,134,3,0,0.0,0,0,0.0,2,0.67,0,0,0,0.0,7,2,0.14,9,3.0,0,0.0,25
volleyball,v1,2022,11,3,16,Championship,218,4,4,SETTR,,Ray,Santos,Ray Santos,218,4,4,SETTR,,134,1,0,0.0,0,1,0.0,7,7.0,1,0,0,0.0,0,0,0.0,0,0.0,0,0.0,-5
volleyball,v1,2022,11,3,16,Championship,131,26,26,OPPHT,,Erica,Wilson,Erica Wilson,131,26,26,OPPHT,,134,2,9,4.5,4,20,0.25,1,0.5,0,0,1,0.5,0,0,0.0,8,4.0,0,0.0,89
volleyball,v1,2022,11,3,16,Championship,273,35,35,OPPHT,,Falyn,Fonoimoana,Falyn Fonoimoana,273,35,35,OPPHT,,134,1,1,1.0,2,9,-0.11,0,0.0,0,0,0,0.0,0,0,0.0,1,1.0,0,0.0,-11
volleyball,v1,2022,11,3,17,Championship,266,58,58,MBLCK,,Eri,Xue,Eri Xue,266,58,58,MBLCK,,137,3,7,2.33,2,11,0.45,3,1.0,0,2,0,0.0,2,0,0.0,2,0.67,1,0.33,81
volleyball,v1,2022,11,3,17,Championship,56,5,5,MBLCK,,Molly,McCage,Molly McCage,56,5,5,MBLCK,,137,2,0,0.0,2,7,-0.29,0,0.0,0,1,1,0.5,0,0,0.0,2,1.0,1,0.5,42
volleyball,v1,2022,11,3,17,Championship,271,37,37,LIB,,Hana,Lishman,Hana Lishman,271,37,37,LIB,,137,3,0,0.0,0,0,0.0,1,0.33,0,0,0,0.0,7,0,0.57,13,4.33,0,0.0,114
volleyball,v1,2022,11,3,17,Championship,121,55,55,MBLCK,,Ali,Bastianelli,Ali Bastianelli,121,55,55,MBLCK,,137,2,0,0.0,2,3,-0.67,1,0.5,0,1,0,0.0,0,0,0.0,0,0.0,1,0.5,21
volleyball,v1,2022,11,3,17,Championship,270,51,51,OPPHT,,Taylor,Fricano,Taylor Fricano,270,51,51,OPPHT,,137,1,0,0.0,0,2,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,40
volleyball,v1,2022,11,3,17,Championship,71,7,7,OUTHT,,Erin,Fairs,Erin Fairs,71,7,7,OUTHT,,137,3,11,3.67,4,40,0.18,0,0.0,1,0,0,0.0,27,3,0.67,12,4.0,2,0.67,152
volleyball,v1,2022,11,3,17,Championship,91,24,24,OUTHT,,Aury,Cruz,Aury Cruz,91,24,24,OUTHT,,137,2,6,3.0,3,20,0.15,0,0.0,0,0,0,0.0,14,0,0.5,9,4.5,1,0.5,123
volleyball,v1,2022,11,3,17,Championship,66,2,2,SETTR,,Valerie,Nichol,Valerie Nichol,66,2,2,SETTR,,137,1,0,0.0,0,0,0.0,2,2.0,0,0,0,0.0,0,0,0.0,2,2.0,0,0.0,52
volleyball,v1,2022,11,3,17,Championship,230,44,44,OUTHT,,Kalei,Mau,Kalei Mau,230,44,44,OUTHT,,137,3,3,1.0,3,18,0.0,0,0.0,0,0,0,0.0,10,0,0.6,2,0.67,1,0.33,62
volleyball,v1,2022,11,3,17,Championship,274,88,88,SETTR,,Nootsara,Tomkom,Nootsara Tomkom,274,88,88,SETTR,,137,3,0,0.0,0,3,0.0,28,9.33,1,0,0,0.0,0,0,0.0,12,4.0,0,0.0,116
volleyball,v1,2022,11,3,17,Championship,90,13,13,OPPHT,,Sheilla,Castro,Sheilla Castro,90,13,13,OPPHT,,137,3,9,3.0,5,29,0.14,1,0.33,1,2,1,0.33,0,0,0.0,13,4.33,1,0.33,134
volleyball,v1,2022,11,3,17,Championship,219,11,11,MBLCK,,Ronika,Stone,Ronika Stone,219,11,11,MBLCK,,136,3,7,2.33,1,14,0.43,0,0.0,0,0,1,0.33,1,0,0.0,3,1.0,5,1.67,331
volleyball,v1,2022,11,3,17,Championship,277,45,45,OUTHT,,Dani,Drews,Dani Drews,277,45,45,OUTHT,,136,3,11,3.67,7,38,0.11,0,0.0,0,1,1,0.33,1,0,0.0,11,3.67,0,0.0,203
volleyball,v1,2022,11,3,17,Championship,261,27,27,SETTR,,Natalia,Valentin-Anderson,Natalia Valentin-Anderson,261,27,27,SETTR,,136,3,1,0.33,0,4,0.25,34,11.33,2,1,0,0.0,0,0,0.0,11,3.67,1,0.33,217
volleyball,v1,2022,11,3,17,Championship,114,30,30,MBLCK,,Lianna,Sybeldon,Lianna Sybeldon,114,30,30,MBLCK,,136,3,3,1.0,2,16,0.06,0,0.0,0,2,0,0.0,0,0,0.0,1,0.33,2,0.67,153
volleyball,v1,2022,11,3,17,Championship,220,46,46,LIB,,Morgan,Hentz,Morgan Hentz,220,46,46,LIB,,136,3,0,0.0,0,0,0.0,1,0.33,0,0,0,0.0,21,0,0.57,14,4.67,0,0.0,275
volleyball,v1,2022,11,3,17,Championship,64,8,8,OUTHT,,Cassidy,Lichtman,Cassidy Lichtman,64,8,8,OUTHT,,136,3,5,1.67,1,27,0.15,0,0.0,0,0,0,0.0,14,0,0.71,12,4.0,0,0.0,248
volleyball,v1,2022,11,3,17,Championship,272,42,42,OPPHT,,Niki,Withers,Niki Withers,272,42,42,OPPHT,,136,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,140
volleyball,v1,2022,11,3,17,Championship,275,38,38,SETTR,,Tori,Dilfer,Tori Dilfer,275,38,38,SETTR,,136,3,0,0.0,0,0,0.0,1,0.33,0,2,1,0.33,0,0,0.0,1,0.33,0,0.0,142
volleyball,v1,2022,11,3,17,Championship,269,48,48,OUTHT,,Jamie,Peterson,Jamie Peterson,269,48,48,OUTHT,,136,3,11,3.67,3,29,0.28,2,0.67,0,6,0,0.0,24,1,0.67,9,3.0,1,0.33,223
volleyball,v1,2022,11,3,17,Championship,141,14,14,OUTHT,,Leah,Edmond,Leah Edmond,141,14,14,OUTHT,,136,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,140
volleyball,v1,2022,11,3,17,Championship,263,54,54,MBLCK,,Emma,Willis,Emma Willis,263,54,54,MBLCK,,136,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,140
volleyball,v1,2022,11,3,18,Championship,276,43,43,MBLCK,,Tina,Boe,Tina Boe,276,43,43,MBLCK,,135,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,100
volleyball,v1,2022,11,3,18,Championship,260,15,15,OPPHT,,Naya,Crittenden,Naya Crittenden,260,15,15,OPPHT,,135,3,1,0.33,2,7,-0.14,0,0.0,0,0,0,0.0,0,0,0.0,2,0.67,2,0.67,118
volleyball,v1,2022,11,3,18,Championship,140,41,41,MBLCK,,Taylor,Sandbothe,Taylor Sandbothe,140,41,41,MBLCK,,135,3,10,3.33,0,15,0.67,0,0.0,0,0,0,0.0,1,0,0.0,4,1.33,2,0.67,264
volleyball,v1,2022,11,3,18,Championship,59,25,25,OPPHT,,Karsta,Lowe,Karsta Lowe,59,25,25,OPPHT,,135,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,100
volleyball,v1,2022,11,3,18,Championship,223,16,16,MBLCK,,Jenna,Rosenthal,Jenna Rosenthal,223,16,16,MBLCK,,135,3,4,1.33,0,9,0.44,0,0.0,0,1,1,0.33,0,0,0.0,1,0.33,0,0.0,141
volleyball,v1,2022,11,3,18,Championship,267,50,50,OPPHT,,Sha'Dare,McNeal,Sha'Dare McNeal,267,50,50,OPPHT,,135,3,2,0.67,3,9,-0.11,0,0.0,1,1,0,0.0,7,1,0.57,9,3.0,0,0.0,101
volleyball,v1,2022,11,3,18,Championship,120,29,29,OUTHT,OPPHT,Lindsay,Stalzer,Lindsay Stalzer,120,29,29,OUTHT,OPPHT,135,3,8,2.67,3,39,0.13,0,0.0,0,1,0,0.0,11,1,0.45,8,2.67,2,0.67,182
volleyball,v1,2022,11,3,18,Championship,222,32,32,LIB,,Amanda,Benson,Amanda Benson,222,32,32,LIB,,135,3,0,0.0,0,0,0.0,3,1.0,0,0,0,0.0,24,3,0.46,16,5.33,0,0.0,169
volleyball,v1,2022,11,3,18,Championship,259,6,6,SETTR,,Alisha,Childress,Alisha Childress,259,6,6,SETTR,,135,2,0,0.0,0,1,0.0,19,9.5,1,0,0,0.0,0,0,0.0,3,1.5,0,0.0,122
volleyball,v1,2022,11,3,18,Championship,217,23,23,OUTHT,,Madison,Villines,Madison Villines,217,23,23,OUTHT,,135,3,15,5.0,4,34,0.32,0,0.0,1,1,0,0.0,11,0,0.73,7,2.33,0,0.0,203
volleyball,v1,2022,11,3,18,Championship,117,17,17,SETTR,,Taylor,Bruns Tegenrot,Taylor Bruns Tegenrot,117,17,17,SETTR,,135,3,1,0.33,0,4,0.25,14,4.67,0,0,0,0.0,0,0,0.0,2,0.67,0,0.0,152
volleyball,v1,2022,11,3,18,Championship,268,33,33,MBLCK,,Rachael,Fara,Rachael Fara,268,33,33,MBLCK,,134,3,6,2.0,1,13,0.38,0,0.0,1,2,1,0.33,0,0,0.0,3,1.0,0,0.0,115
volleyball,v1,2022,11,3,18,Championship,116,40,40,LIB,,Nomaris,Vélez Agosto,Nomaris Vélez Agosto,116,40,40,LIB,,134,3,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,12,1,0.42,18,6.0,0,0.0,168
volleyball,v1,2022,11,3,18,Championship,262,3,3,SETTR,,Carli,Lloyd,Carli Lloyd,262,3,3,SETTR,,134,3,2,0.67,1,6,0.17,25,8.33,0,0,0,0.0,1,0,0.0,4,1.33,0,0.0,129
volleyball,v1,2022,11,3,18,Championship,264,20,20,OUTHT,,Noami,Santos-Lamb,Noami Santos-Lamb,264,20,20,OUTHT,,134,3,6,2.0,3,21,0.14,1,0.33,0,0,0,0.0,32,0,0.5,6,2.0,1,0.33,167
volleyball,v1,2022,11,3,18,Championship,218,4,4,SETTR,,Ray,Santos,Ray Santos,218,4,4,SETTR,,134,3,0,0.0,0,1,0.0,5,1.67,0,1,0,0.0,0,0,0.0,2,0.67,0,0.0,87
volleyball,v1,2022,11,3,18,Championship,88,28,28,MBLCK,,Taylor,Morgan,Taylor Morgan,88,28,28,MBLCK,,134,3,6,2.0,1,8,0.63,0,0.0,0,0,0,0.0,0,0,0.0,2,0.67,1,0.33,138
volleyball,v1,2022,11,3,18,Championship,131,26,26,OPPHT,,Erica,Wilson,Erica Wilson,131,26,26,OPPHT,,134,3,2,0.67,3,15,-0.07,0,0.0,0,1,0,0.0,0,0,0.0,8,2.67,0,0.0,92
volleyball,v1,2022,11,3,18,Championship,128,81,81,OUTHT,,Bethania,De La Cruz,Bethania De La Cruz,128,81,81,OUTHT,,134,3,15,5.0,3,38,0.32,1,0.33,0,2,4,1.33,11,0,0.64,10,3.33,0,0.0,321
volleyball,v1,2022,11,3,18,Championship,273,35,35,OPPHT,,Falyn,Fonoimoana,Falyn Fonoimoana,273,35,35,OPPHT,,134,3,0,0.0,1,5,-0.2,0,0.0,0,0,0,0.0,0,0,0.0,3,1.0,1,0.33,95
volleyball,v1,2022,11,3,18,Championship,68,18,18,OUTHT,,Deja,McClendon,Deja McClendon,68,18,18,OUTHT,,134,1,0,0.0,0,2,0.0,0,0.0,0,0,0,0.0,3,0,0.33,0,0.0,0,0.0,82
volleyball,v1,2022,11,4,19,Championship,121,55,55,MBLCK,,Ali,Bastianelli,Ali Bastianelli,121,55,55,MBLCK,,140,3,9,3.0,2,16,0.44,0,0.0,0,0,0,0.0,0,0,0.0,2,0.67,2,0.67,82
volleyball,v1,2022,11,4,19,Championship,266,58,58,MBLCK,,Eri,Xue,Eri Xue,266,58,58,MBLCK,,140,3,4,1.33,3,13,0.08,1,0.33,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,-3
volleyball,v1,2022,11,4,19,Championship,218,4,4,SETTR,,Ray,Santos,Ray Santos,218,4,4,SETTR,,140,3,0,0.0,0,0,0.0,5,1.67,1,1,1,0.33,0,0,0.0,3,1.0,0,0.0,12
volleyball,v1,2022,11,4,19,Championship,90,13,13,OPPHT,,Sheilla,Castro,Sheilla Castro,90,13,13,OPPHT,,140,3,6,2.0,2,26,0.15,0,0.0,0,2,0,0.0,0,0,0.0,8,2.67,0,0.0,48
volleyball,v1,2022,11,4,19,Championship,91,24,24,OUTHT,,Aury,Cruz,Aury Cruz,91,24,24,OUTHT,,140,3,10,3.33,4,25,0.24,0,0.0,0,1,0,0.0,19,3,0.63,11,3.67,0,0.0,67
volleyball,v1,2022,11,4,19,Championship,88,28,28,MBLCK,,Taylor,Morgan,Taylor Morgan,88,28,28,MBLCK,,140,3,0,0.0,0,1,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,1,0.33,12
volleyball,v1,2022,11,4,19,Championship,59,25,25,OPPHT,,Karsta,Lowe,Karsta Lowe,59,25,25,OPPHT,,140,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,
volleyball,v1,2022,11,4,19,Championship,271,37,37,LIB,,Hana,Lishman,Hana Lishman,271,37,37,LIB,,140,3,0,0.0,0,0,0.0,3,1.0,0,0,0,0.0,9,1,0.78,11,3.67,0,0.0,60
volleyball,v1,2022,11,4,19,Championship,274,88,88,SETTR,,Nootsara,Tomkom,Nootsara Tomkom,274,88,88,SETTR,,140,3,0,0.0,0,0,0.0,35,11.67,0,0,1,0.33,0,0,0.0,6,2.0,0,0.0,77
volleyball,v1,2022,11,4,19,Championship,120,29,29,OUTHT,OPPHT,Lindsay,Stalzer,Lindsay Stalzer,120,29,29,OUTHT,OPPHT,140,3,14,4.67,2,37,0.32,0,0.0,1,0,0,0.0,38,1,0.53,9,3.0,1,0.33,161
volleyball,v1,2022,11,4,19,Championship,230,44,44,OUTHT,,Kalei,Mau,Kalei Mau,230,44,44,OUTHT,,140,1,1,1.0,1,3,0.0,0,0.0,0,0,0,0.0,4,1,0.75,0,0.0,0,0.0,-10
volleyball,v1,2022,11,4,19,Championship,117,17,17,SETTR,,Taylor,Bruns Tegenrot,Taylor Bruns Tegenrot,117,17,17,SETTR,,139,1,0,0.0,0,0,0.0,1,1.0,0,0,0,0.0,0,0,0.0,1,1.0,0,0.0,186
volleyball,v1,2022,11,4,19,Championship,263,54,54,MBLCK,,Emma,Willis,Emma Willis,263,54,54,MBLCK,,139,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,180
volleyball,v1,2022,11,4,19,Championship,64,8,8,OUTHT,,Cassidy,Lichtman,Cassidy Lichtman,64,8,8,OUTHT,,139,3,7,2.33,3,27,0.15,1,0.33,0,0,1,0.33,11,0,0.55,11,3.67,3,1.0,356
volleyball,v1,2022,11,4,19,Championship,219,11,11,MBLCK,,Ronika,Stone,Ronika Stone,219,11,11,MBLCK,,139,3,8,2.67,1,15,0.47,0,0.0,0,1,0,0.0,0,0,0.0,1,0.33,3,1.0,285
volleyball,v1,2022,11,4,19,Championship,128,81,81,OUTHT,,Bethania,De La Cruz,Bethania De La Cruz,128,81,81,OUTHT,,139,3,15,5.0,3,43,0.28,1,0.33,0,1,4,1.33,21,0,0.48,12,4.0,0,0.0,445
volleyball,v1,2022,11,4,19,Championship,264,20,20,OUTHT,,Noami,Santos-Lamb,Noami Santos-Lamb,264,20,20,OUTHT,,139,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,180
volleyball,v1,2022,11,4,19,Championship,116,40,40,LIB,,Nomaris,Vélez Agosto,Nomaris Vélez Agosto,116,40,40,LIB,,139,3,0,0.0,0,0,0.0,3,1.0,0,0,0,0.0,25,2,0.24,14,4.67,0,0.0,241
volleyball,v1,2022,11,4,19,Championship,259,6,6,SETTR,,Alisha,Childress,Alisha Childress,259,6,6,SETTR,,139,3,2,0.67,0,3,0.67,38,12.67,1,0,0,0.0,0,0,0.0,6,2.0,1,0.33,264
volleyball,v1,2022,11,4,19,Championship,272,42,42,OPPHT,,Niki,Withers,Niki Withers,272,42,42,OPPHT,,139,1,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,180
volleyball,v1,2022,11,4,19,Championship,270,51,51,OPPHT,,Taylor,Fricano,Taylor Fricano,270,51,51,OPPHT,,139,3,7,2.33,0,14,0.5,0,0.0,1,0,0,0.0,0,0,0.0,9,3.0,1,0.33,281
volleyball,v1,2022,11,4,19,Championship,56,5,5,MBLCK,,Molly,McCage,Molly McCage,56,5,5,MBLCK,,139,3,8,2.67,2,13,0.46,0,0.0,0,1,2,0.67,0,0,0.0,1,0.33,1,0.33,253
volleyball,v1,2022,11,4,20,Championship,220,46,46,LIB,,Morgan,Hentz,Morgan Hentz,220,46,46,LIB,,138,3,0,0.0,0,0,0.0,1,0.33,0,0,0,0.0,9,0,0.67,14,4.67,0,0.0,123
volleyball,v1,2022,11,4,20,Championship,131,26,26,OPPHT,,Erica,Wilson,Erica Wilson,131,26,26,OPPHT,,138,3,4,1.33,1,12,0.25,1,0.33,0,1,0,0.0,0,0,0.0,11,3.67,1,0.33,120
volleyball,v1,2022,11,4,20,Championship,267,50,50,OPPHT,,Sha'Dare,McNeal,Sha'Dare McNeal,267,50,50,OPPHT,,138,1,0,0.0,0,2,0.0,1,1.0,0,0,0,0.0,9,0,0.44,3,3.0,0,0.0,64
volleyball,v1,2022,11,4,20,Championship,276,43,43,MBLCK,,Tina,Boe,Tina Boe,276,43,43,MBLCK,,138,1,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,1,1.0,52
volleyball,v1,2022,11,4,20,Championship,140,41,41,MBLCK,,Taylor,Sandbothe,Taylor Sandbothe,140,41,41,MBLCK,,138,3,1,0.33,5,19,-0.21,1,0.33,0,2,0,0.0,1,0,0.0,2,0.67,2,0.67,7
volleyball,v1,2022,11,4,20,Championship,217,23,23,OUTHT,,Madison,Villines,Madison Villines,217,23,23,OUTHT,,138,3,8,2.67,4,35,0.11,0,0.0,0,0,0,0.0,11,2,0.27,4,1.33,1,0.33,70
volleyball,v1,2022,11,4,20,Championship,68,18,18,OUTHT,,Deja,McClendon,Deja McClendon,68,18,18,OUTHT,,138,3,0,0.0,0,1,0.0,0,0.0,0,0,0,0.0,8,0,1.0,1,0.33,0,0.0,61
volleyball,v1,2022,11,4,20,Championship,268,33,33,MBLCK,,Rachael,Fara,Rachael Fara,268,33,33,MBLCK,,138,2,2,1.0,0,6,0.33,0,0.0,0,1,0,0.0,0,0,0.0,1,0.5,1,0.5,65
volleyball,v1,2022,11,4,20,Championship,262,3,3,SETTR,,Carli,Lloyd,Carli Lloyd,262,3,3,SETTR,,138,3,2,0.67,0,4,0.5,22,7.33,0,2,1,0.33,0,0,0.0,7,2.33,0,0.0,109
volleyball,v1,2022,11,4,20,Championship,277,45,45,OUTHT,,Dani,Drews,Dani Drews,277,45,45,OUTHT,,138,3,18,6.0,4,53,0.26,1,0.33,0,1,2,0.67,30,1,0.37,7,2.33,2,0.67,282
volleyball,v1,2022,11,4,20,Championship,66,2,2,SETTR,,Valerie,Nichol,Valerie Nichol,66,2,2,SETTR,,138,1,0,0.0,0,0,0.0,3,3.0,0,0,0,0.0,0,0,0.0,3,3.0,0,0.0,58
volleyball,v1,2022,11,4,20,Championship,273,35,35,OPPHT,,Falyn,Fonoimoana,Falyn Fonoimoana,273,35,35,OPPHT,,141,3,8,2.67,4,25,0.16,0,0.0,0,0,1,0.33,0,0,0.0,17,5.67,1,0.33,305
volleyball,v1,2022,11,4,20,Championship,269,48,48,OUTHT,,Jamie,Peterson,Jamie Peterson,269,48,48,OUTHT,,141,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,140
volleyball,v1,2022,11,4,20,Championship,275,38,38,SETTR,,Tori,Dilfer,Tori Dilfer,275,38,38,SETTR,,141,1,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,140
volleyball,v1,2022,11,4,20,Championship,260,15,15,OPPHT,,Naya,Crittenden,Naya Crittenden,260,15,15,OPPHT,,141,1,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,140
volleyball,v1,2022,11,4,20,Championship,261,27,27,SETTR,,Natalia,Valentin-Anderson,Natalia Valentin-Anderson,261,27,27,SETTR,,141,3,1,0.33,0,3,0.33,36,12.0,1,0,1,0.33,0,0,0.0,14,4.67,0,0.0,254
volleyball,v1,2022,11,4,20,Championship,141,14,14,OUTHT,,Leah,Edmond,Leah Edmond,141,14,14,OUTHT,,141,3,13,4.33,7,40,0.15,2,0.67,0,0,0,0.0,33,1,0.52,7,2.33,2,0.67,243
volleyball,v1,2022,11,4,20,Championship,222,32,32,LIB,,Amanda,Benson,Amanda Benson,222,32,32,LIB,,141,3,0,0.0,0,0,0.0,3,1.0,0,0,0,0.0,4,0,0.75,12,4.0,0,0.0,209
volleyball,v1,2022,11,4,20,Championship,71,7,7,OUTHT,,Erin,Fairs,Erin Fairs,71,7,7,OUTHT,,141,3,10,3.33,3,29,0.24,0,0.0,0,2,0,0.0,18,2,0.39,16,5.33,0,0.0,258
volleyball,v1,2022,11,4,20,Championship,114,30,30,MBLCK,,Lianna,Sybeldon,Lianna Sybeldon,114,30,30,MBLCK,,141,3,6,2.0,1,14,0.36,2,0.67,0,1,1,0.33,0,0,0.0,3,1.0,0,0.0,197
volleyball,v1,2022,11,4,20,Championship,223,16,16,MBLCK,,Jenna,Rosenthal,Jenna Rosenthal,223,16,16,MBLCK,,141,3,9,3.0,4,17,0.29,0,0.0,0,0,0,0.0,0,0,0.0,2,0.67,2,0.67,198
volleyball,v1,2022,11,4,21,Championship,261,27,27,SETTR,,Natalia,Valentin-Anderson,Natalia Valentin-Anderson,261,27,27,SETTR,,141,3,2,0.67,1,5,0.2,48,16.0,0,1,3,1.0,0,0,0.0,17,5.67,1,0.33,377
volleyball,v1,2022,11,4,21,Championship,269,48,48,OUTHT,,Jamie,Peterson,Jamie Peterson,269,48,48,OUTHT,,141,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,140
volleyball,v1,2022,11,4,21,Championship,222,32,32,LIB,,Amanda,Benson,Amanda Benson,222,32,32,LIB,,141,3,0,0.0,0,0,0.0,3,1.0,0,0,0,0.0,16,0,0.69,12,4.0,0,0.0,225
volleyball,v1,2022,11,4,21,Championship,273,35,35,OPPHT,,Falyn,Fonoimoana,Falyn Fonoimoana,273,35,35,OPPHT,,141,3,13,4.33,3,34,0.29,1,0.33,0,3,0,0.0,0,0,0.0,6,2.0,0,0.0,215
volleyball,v1,2022,11,4,21,Championship,260,15,15,OPPHT,,Naya,Crittenden,Naya Crittenden,260,15,15,OPPHT,,141,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,140
volleyball,v1,2022,11,4,21,Championship,223,16,16,MBLCK,,Jenna,Rosenthal,Jenna Rosenthal,223,16,16,MBLCK,,141,3,16,5.33,3,22,0.59,0,0.0,0,0,0,0.0,0,0,0.0,2,0.67,2,0.67,306
volleyball,v1,2022,11,4,21,Championship,141,14,14,OUTHT,,Leah,Edmond,Leah Edmond,141,14,14,OUTHT,,141,3,15,5.0,9,45,0.13,2,0.67,0,2,0,0.0,38,0,0.47,10,3.33,0,0.0,224
volleyball,v1,2022,11,4,21,Championship,114,30,30,MBLCK,,Lianna,Sybeldon,Lianna Sybeldon,114,30,30,MBLCK,,141,3,3,1.0,0,10,0.3,0,0.0,0,1,0,0.0,0,0,0.0,4,1.33,1,0.33,188
volleyball,v1,2022,11,4,21,Championship,71,7,7,OUTHT,,Erin,Fairs,Erin Fairs,71,7,7,OUTHT,,141,3,9,3.0,5,29,0.14,0,0.0,1,1,0,0.0,12,0,0.5,16,5.33,0,0.0,224
volleyball,v1,2022,11,4,21,Championship,275,38,38,SETTR,,Tori,Dilfer,Tori Dilfer,275,38,38,SETTR,,141,2,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,140
volleyball,v1,2022,11,4,21,Championship,259,6,6,SETTR,,Alisha,Childress,Alisha Childress,259,6,6,SETTR,,139,3,0,0.0,0,1,0.0,36,12.0,0,0,0,0.0,0,0,0.0,7,2.33,2,0.67,135
volleyball,v1,2022,11,4,21,Championship,270,51,51,OPPHT,,Taylor,Fricano,Taylor Fricano,270,51,51,OPPHT,,139,3,2,0.67,1,10,0.1,0,0.0,0,1,0,0.0,0,0,0.0,2,0.67,1,0.33,58
volleyball,v1,2022,11,4,21,Championship,64,8,8,OUTHT,,Cassidy,Lichtman,Cassidy Lichtman,64,8,8,OUTHT,,139,3,10,3.33,2,41,0.2,0,0.0,0,0,1,0.33,22,3,0.45,8,2.67,0,0.0,132
