sport,api_version,type,teamId,homeTeamFlg,season,season_id,week_number,game_number,season_type,player_id,uniform_number,uniform_number_display,primary_position_lk,secondary_position_lk,first_name,last_name,full_name,G,MIN,FGM,FGA,FG%,3PM,3PA,3P%,2PM,2PA,2P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,AU_PTS,eFG%,TS%,shootingFoulsCommitted,shootingFoulsDrawn,personalFoulsCommitted,personalFoulsDrawn,offensiveFoulsCommitted,offensiveFoulsDrawn,doubleDoubles,tripleDoubles,GmSc
basketball,v1,Player,97,1,2022,6,3,14,Championship,233,54,54,CTR,,Nikki,Greene,Nikki Greene,1,23,6,7,0.857,0,0,,6,7,0.857,2,2,1.0,3,7,10,3,3,1,2,14,581,0.857,0.888,0,0,1,1,0,0,1,0,26.730000000000004
basketball,v1,Player,97,1,2022,6,3,14,Championship,235,88,88,GD,,Briahanna,Jackson,Briahanna Jackson,1,14,1,2,0.5,0,0,,1,2,0.5,0,0,,0,2,2,1,0,0,2,2,252,0.5,0.5,1,0,0,0,0,0,0,0,1.7000000000000002
basketball,v1,Player,97,1,2022,6,3,14,Championship,207,1,1,GDFD,,Ty,Young,Ty Young,1,19,6,10,0.6,2,4,0.5,4,6,0.667,0,0,,1,1,2,1,1,0,1,14,419,0.7,0.7,1,0,1,0,0,0,0,0,17.7
basketball,v1,Player,97,0,2022,6,3,15,Championship,216,10,10,GD,,Courtney,Williams,Courtney Williams,1,35,6,14,0.429,1,3,0.333,5,11,0.455,0,0,,0,1,1,10,5,0,4,13,451,0.464,0.464,1,0,0,1,0,0,1,0,23.700000000000003
basketball,v1,Player,97,0,2022,6,3,15,Championship,211,99,99,GD,,Odyssey,Sims,Odyssey Sims,1,38,5,12,0.417,1,5,0.2,4,7,0.571,5,5,1.0,2,10,12,7,3,0,5,16,430,0.458,0.563,1,2,2,2,2,0,1,0,24.499999999999996
basketball,v1,Player,97,0,2022,6,3,15,Championship,250,73,73,FWD,,Danni,McCray,Danni McCray,1,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,200,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,97,0,2022,6,3,15,Championship,235,88,88,GD,,Briahanna,Jackson,Briahanna Jackson,1,21,1,4,0.25,0,1,0.0,1,3,0.333,0,0,,0,0,0,3,1,1,1,2,214,0.25,0.25,0,0,3,0,0,1,0,0,5.26
basketball,v1,Player,97,0,2022,6,3,15,Championship,256,36,36,GD,,Grace,Hunter,Grace Hunter,1,1,0,0,,0,0,,0,0,,0,3,0.0,0,1,1,0,0,0,0,0,179,,0.0,0,1,0,0,0,0,0,0,-0.9000000000000001
basketball,v1,Player,97,0,2022,6,3,15,Championship,226,2,None,FWD,,Isabelle,Harrison,Isabelle Harrison,1,29,9,17,0.529,1,1,1.0,8,16,0.5,6,6,1.0,3,6,9,3,3,1,4,25,502,0.559,0.636,1,3,0,2,0,0,0,0,41.93
basketball,v1,Player,97,0,2022,6,3,15,Championship,248,43,43,GD,,Marjorie,Butler,Marjorie Butler,1,4,0,2,0.0,0,0,,0,2,0.0,0,0,,0,0,0,0,1,0,0,0,182,0.0,0.0,1,0,0,0,0,0,0,0,1.0
basketball,v1,Player,97,0,2022,6,3,15,Championship,239,40,40,FWD,,Toccara,Ross,Toccara Ross,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,200,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,97,0,2022,6,3,15,Championship,215,20,20,GD,,Kirby,Burkholder,Kirby Burkholder,1,19,3,6,0.5,1,2,0.5,2,4,0.5,1,2,0.5,0,5,5,0,0,0,1,8,263,0.583,0.581,0,1,0,1,0,0,0,0,9.299999999999999
basketball,v1,Player,97,0,2022,6,3,15,Championship,233,54,54,CTR,,Nikki,Greene,Nikki Greene,1,30,3,7,0.429,0,0,,3,7,0.429,5,6,0.833,3,3,6,0,1,0,0,11,303,0.429,0.571,1,3,2,0,0,0,0,0,14.999999999999998
basketball,v1,Player,97,0,2022,6,3,15,Championship,207,1,1,GDFD,,Ty,Young,Ty Young,1,21,3,6,0.5,2,3,0.667,1,3,0.333,3,5,0.6,2,2,4,0,0,0,1,11,276,0.667,0.671,0,3,2,0,0,0,0,0,11.599999999999998
basketball,v1,Player,95,1,2022,6,3,15,Championship,237,17,17,GDFD,,Becca,Wann-Taylor,Becca Wann-Taylor,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,100,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,95,1,2022,6,3,15,Championship,240,4,4,GD,,Lexie,Brown,Lexie Brown,1,34,5,11,0.455,4,7,0.571,1,4,0.25,0,0,,0,3,3,3,2,0,0,14,245,0.636,0.636,0,0,0,0,0,0,0,0,21.0
basketball,v1,Player,95,1,2022,6,3,15,Championship,227,34,34,CTR,,Imani,McGee-Stafford,Imani McGee-Stafford,1,22,2,5,0.4,0,0,,2,5,0.4,0,0,,2,7,9,2,1,2,3,4,145,0.4,0.4,3,0,0,0,1,0,0,0,12.599999999999998
basketball,v1,Player,95,1,2022,6,3,15,Championship,241,90,90,GDFD,,MeMe,Jackson,MeMe Jackson,1,23,3,8,0.375,2,6,0.333,1,2,0.5,0,0,,0,3,3,2,1,0,1,8,145,0.5,0.5,2,0,1,1,0,0,0,0,11.1
basketball,v1,Player,95,1,2022,6,3,15,Championship,253,52,52,GD,,Brittany,Carter,Brittany Carter,1,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,100,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,95,1,2022,6,3,15,Championship,245,33,33,GDFD,,Antoinette,Bannister,Antoinette Bannister,1,9,1,2,0.5,0,1,0.0,1,1,1.0,0,0,,0,2,2,2,0,0,0,2,140,0.5,0.5,1,0,0,0,0,1,0,0,4.4
basketball,v1,Player,95,1,2022,6,3,15,Championship,252,38,38,GD,,Dominique,Wilson,Dominique Wilson,1,22,3,6,0.5,2,2,1.0,1,4,0.25,4,4,1.0,1,0,1,1,2,0,1,12,204,0.667,0.773,2,2,1,0,0,0,0,0,15.2
basketball,v1,Player,95,1,2022,6,3,15,Championship,213,7,7,FWD,,Jantel,Lavender,Jantel Lavender,1,34,9,14,0.643,1,1,1.0,8,13,0.615,3,3,1.0,3,1,4,1,0,1,2,22,293,0.679,0.718,2,2,1,1,0,0,0,0,33.160000000000004
basketball,v1,Player,95,1,2022,6,3,15,Championship,234,25,25,FWD,,Lauren,Manis,Lauren Manis,1,21,2,8,0.25,0,1,0.0,2,7,0.286,1,1,1.0,1,8,9,2,1,0,6,5,110,0.25,0.296,2,1,1,3,0,1,0,0,4.9
basketball,v1,Player,95,1,2022,6,3,15,Championship,238,14,14,GD,,Taj,Cole,Taj Cole,1,31,5,17,0.294,2,6,0.333,3,11,0.273,2,3,0.667,1,1,2,8,2,2,4,14,197,0.353,0.382,1,0,2,4,0,0,0,0,36.06
basketball,v1,Player,95,1,2022,6,3,15,Championship,236,22,22,FWD,,Takoia,Larry,Takoia Larry,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,100,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,96,0,2022,6,3,16,Championship,254,21,21,GDFD,,DiJonai,Carrington,DiJonai Carrington,1,35,10,21,0.476,3,7,0.429,7,14,0.5,1,3,0.333,2,5,7,6,3,0,7,24,251,0.548,0.538,1,2,1,0,1,0,0,0,29.9
basketball,v1,Player,96,0,2022,6,3,16,Championship,258,42,42,GD,,Shannon,McCallum,Shannon McCallum,1,4,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,100,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,96,0,2022,6,3,16,Championship,244,24,24,CTR,,Kalani,Brown,Kalani Brown,1,13,3,4,0.75,0,0,,3,4,0.75,1,1,1.0,1,2,3,1,0,0,1,7,160,0.75,0.788,1,1,0,0,1,0,0,0,9.199999999999998
basketball,v1,Player,96,0,2022,6,3,16,Championship,210,5,5,GD,,Essence,Carson,Essence Carson,1,33,5,9,0.556,1,3,0.333,4,6,0.667,2,2,1.0,1,3,4,1,0,0,2,13,201,0.611,0.658,0,1,1,0,0,0,0,0,14.899999999999999
basketball,v1,Player,96,0,2022,6,3,16,Championship,205,9,9,GD,,Natasha,Cloud,Natasha Cloud,1,37,3,12,0.25,1,7,0.143,2,5,0.4,2,2,1.0,1,6,7,7,0,0,5,9,172,0.292,0.349,0,1,1,4,0,0,0,0,12.2
basketball,v1,Player,96,0,2022,6,3,16,Championship,249,63,63,GD,,CC,Andrews,CC Andrews,1,4,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,108,,,0,0,0,0,0,1,0,0,0.0
basketball,v1,Player,96,0,2022,6,3,16,Championship,208,23,23,GD,,Laurin,Mincy,Laurin Mincy,1,20,1,5,0.2,0,1,0.0,1,4,0.25,0,0,,1,1,2,1,2,0,3,2,87,0.2,0.2,1,0,0,0,0,0,0,0,3.0999999999999996
basketball,v1,Player,96,0,2022,6,3,16,Championship,243,8,8,CTR,,Drew,Edelman,Drew Edelman,1,30,6,11,0.545,0,0,,6,11,0.545,3,5,0.6,3,11,14,0,0,2,0,15,289,0.545,0.568,2,4,0,1,0,0,1,0,32.78
basketball,v1,Player,96,0,2022,6,3,16,Championship,247,35,35,GD,,Tina,Roy,Tina Roy,1,7,0,2,0.0,0,2,0.0,0,0,,0,0,,0,1,1,0,1,0,0,0,95,0.0,0.0,0,0,0,0,0,0,0,0,1.3
basketball,v1,Player,96,0,2022,6,3,16,Championship,257,6,6,GD,,Kelsey,Mitchell,Kelsey Mitchell,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,100,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,96,0,2022,6,3,16,Championship,224,12,12,FWD,,Kiki,Harrigan,Kiki Harrigan,1,17,0,2,0.0,0,2,0.0,0,0,,0,0,,1,2,3,1,1,0,1,0,102,0.0,0.0,1,0,0,0,0,0,0,0,2.0
basketball,v1,Player,94,1,2022,6,3,16,Championship,246,69,69,GD,,Antoinette,Thompson,Antoinette Thompson,1,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,200,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,94,1,2022,6,3,16,Championship,229,32,32,CTR,,Akela,Maize,Akela Maize,1,12,1,3,0.333,0,0,,1,3,0.333,0,0,,0,1,1,0,0,0,0,2,181,0.333,0.333,3,0,0,0,0,0,0,0,2.6999999999999997
basketball,v1,Player,94,1,2022,6,3,16,Championship,255,37,37,FWD,,Chelsea,Phillips,Chelsea Phillips,1,1,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,205,,,0,0,0,0,0,0,0,0,0.3
basketball,v1,Player,94,1,2022,6,3,16,Championship,232,92,92,GD,,Destinee,Walker,Destinee Walker,1,27,4,14,0.286,2,9,0.222,2,5,0.4,1,1,1.0,0,2,2,2,4,1,0,11,286,0.357,0.381,1,1,0,0,0,0,0,0,25.459999999999997
basketball,v1,Player,94,1,2022,6,3,16,Championship,214,21,21,FWD,,Tianna,Hawkins,Tianna Hawkins,1,39,9,16,0.562,2,5,0.4,7,11,0.636,8,8,1.0,0,13,13,0,2,2,5,28,533,0.625,0.717,1,4,0,2,1,1,1,0,48.18
basketball,v1,Player,94,1,2022,6,3,16,Championship,209,30,30,FWD,,Jessica,Kuster,Jessica Kuster,1,37,4,9,0.444,0,3,0.0,4,6,0.667,0,0,,2,5,7,0,1,0,2,8,257,0.444,0.444,1,0,0,0,0,0,0,0,11.5
basketball,v1,Player,94,1,2022,6,3,16,Championship,251,75,75,GD,,Air,Hearn,Air Hearn,1,25,5,8,0.625,4,6,0.667,1,2,0.5,0,0,,1,4,5,1,2,1,1,14,384,0.875,0.875,0,0,2,0,0,0,0,0,22.719999999999995
basketball,v1,Player,94,1,2022,6,3,16,Championship,242,26,26,GDFD,,Danielle L.,McCray,Danielle L. McCray,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,200,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,94,1,2022,6,3,16,Championship,206,51,51,GD,,Sydney,Colson,Sydney Colson,1,35,9,18,0.5,1,3,0.333,8,15,0.533,1,1,1.0,2,1,3,9,1,0,2,20,481,0.528,0.542,2,1,3,1,0,1,0,0,29.400000000000002
basketball,v1,Player,94,1,2022,6,3,16,Championship,225,15,15,GD,,Rebecca,Harris,Rebecca Harris,1,11,3,6,0.5,1,1,1.0,2,5,0.4,0,0,,0,1,1,3,0,0,0,7,275,0.583,0.583,0,0,0,0,0,0,0,0,10.6
basketball,v1,Player,94,1,2022,6,3,16,Championship,231,13,13,CTR,,Mercedes,Russell,Mercedes Russell,1,12,0,0,,0,0,,0,0,,0,0,,1,2,3,0,0,0,0,0,212,,,1,0,0,0,0,0,0,0,1.2999999999999998
basketball,v1,Player,97,0,2022,6,3,17,Championship,239,40,40,FWD,,Toccara,Ross,Toccara Ross,1,7,1,1,1.0,0,0,,1,1,1.0,0,0,,0,0,0,0,1,0,1,2,204,1.0,1.0,2,0,0,0,0,0,0,0,2.4
basketball,v1,Player,97,0,2022,6,3,17,Championship,233,54,54,CTR,,Nikki,Greene,Nikki Greene,1,25,2,5,0.4,0,0,,2,5,0.4,2,4,0.5,0,3,3,0,3,1,0,6,265,0.4,0.444,1,2,1,2,0,0,0,0,11.949999999999998
basketball,v1,Player,97,0,2022,6,3,17,Championship,256,36,36,GD,,Grace,Hunter,Grace Hunter,1,4,0,2,0.0,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,172,0.0,0.0,1,0,0,0,0,0,0,0,0.0
basketball,v1,Player,97,0,2022,6,3,17,Championship,226,2,None,FWD,,Isabelle,Harrison,Isabelle Harrison,1,30,7,10,0.7,1,2,0.5,6,8,0.75,3,3,1.0,0,4,4,5,1,1,0,18,478,0.75,0.795,1,2,0,0,0,1,0,0,31.4
basketball,v1,Player,97,0,2022,6,3,17,Championship,235,88,88,GD,,Briahanna,Jackson,Briahanna Jackson,1,9,0,1,0.0,0,0,,0,1,0.0,0,0,,1,0,1,1,0,0,1,0,200,0.0,0.0,0,0,1,0,0,1,0,0,-1.1102230246251565e-16
basketball,v1,Player,97,0,2022,6,3,17,Championship,211,99,99,GD,,Odyssey,Sims,Odyssey Sims,1,33,12,21,0.571,4,10,0.4,8,11,0.727,4,4,1.0,0,8,8,3,0,0,3,32,564,0.667,0.703,0,2,1,1,0,0,0,0,37.9
basketball,v1,Player,97,0,2022,6,3,17,Championship,216,10,10,GD,,Courtney,Williams,Courtney Williams,1,37,7,16,0.438,2,3,0.667,5,13,0.385,0,2,0.0,3,9,12,6,2,2,4,16,425,0.5,0.474,2,1,1,0,0,0,1,0,40.28
basketball,v1,Player,97,0,2022,6,3,17,Championship,250,73,73,FWD,,Danni,McCray,Danni McCray,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,200,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,97,0,2022,6,3,17,Championship,248,43,43,GD,,Marjorie,Butler,Marjorie Butler,1,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,182,,,0,0,1,0,0,0,0,0,-1.4
basketball,v1,Player,97,0,2022,6,3,17,Championship,207,1,1,GDFD,,Ty,Young,Ty Young,1,27,3,8,0.375,0,2,0.0,3,6,0.5,0,0,,0,0,0,1,1,0,0,6,214,0.375,0.375,0,0,3,0,0,1,0,0,7.699999999999998
basketball,v1,Player,97,0,2022,6,3,17,Championship,215,20,20,GD,,Kirby,Burkholder,Kirby Burkholder,1,27,2,4,0.5,1,3,0.333,1,1,1.0,0,0,,3,1,4,4,1,0,0,5,287,0.625,0.625,3,0,1,1,0,0,0,0,11.6
basketball,v1,Player,96,1,2022,6,3,17,Championship,243,8,8,CTR,,Drew,Edelman,Drew Edelman,1,25,5,6,0.833,0,0,,5,6,0.833,0,0,,0,2,2,0,0,0,1,10,126,0.833,0.833,3,0,1,0,2,0,0,0,11.2
basketball,v1,Player,96,1,2022,6,3,17,Championship,247,35,35,GD,,Tina,Roy,Tina Roy,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,100,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,96,1,2022,6,3,17,Championship,258,42,42,GD,,Shannon,McCallum,Shannon McCallum,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,100,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,96,1,2022,6,3,17,Championship,208,23,23,GD,,Laurin,Mincy,Laurin Mincy,1,33,3,9,0.333,1,5,0.2,2,4,0.5,2,2,1.0,1,3,4,0,0,0,3,9,129,0.389,0.455,0,1,0,0,0,0,0,0,8.799999999999999
basketball,v1,Player,96,1,2022,6,3,17,Championship,244,24,24,CTR,,Kalani,Brown,Kalani Brown,1,28,7,13,0.538,0,1,0.0,7,12,0.583,3,4,0.75,3,3,6,2,1,0,3,17,241,0.538,0.576,1,0,1,3,0,0,0,0,21.4
basketball,v1,Player,96,1,2022,6,3,17,Championship,254,21,21,GDFD,,DiJonai,Carrington,DiJonai Carrington,1,40,4,18,0.222,1,5,0.2,3,13,0.231,6,6,1.0,3,4,7,2,2,0,3,15,162,0.25,0.363,2,3,1,1,0,0,0,0,19.900000000000002
basketball,v1,Player,96,1,2022,6,3,17,Championship,210,5,5,GD,,Essence,Carson,Essence Carson,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,100,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,96,1,2022,6,3,17,Championship,249,63,63,GD,,CC,Andrews,CC Andrews,1,15,1,3,0.333,0,1,0.0,1,2,0.5,4,4,1.0,0,3,3,0,1,0,0,6,181,0.333,0.63,0,1,0,3,0,0,0,0,8.3
basketball,v1,Player,96,1,2022,6,3,17,Championship,257,6,6,GD,,Kelsey,Mitchell,Kelsey Mitchell,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,100,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,96,1,2022,6,3,17,Championship,205,9,9,GD,,Natasha,Cloud,Natasha Cloud,1,40,3,9,0.333,2,5,0.4,1,4,0.25,9,9,1.0,1,9,10,10,1,0,2,17,335,0.444,0.656,1,4,1,1,1,0,1,1,27.2
basketball,v1,Player,96,1,2022,6,3,17,Championship,224,12,12,FWD,,Kiki,Harrigan,Kiki Harrigan,1,19,1,4,0.25,0,2,0.0,1,2,0.5,3,3,1.0,1,3,4,0,1,0,0,5,163,0.25,0.47,0,1,0,1,0,0,0,0,8.0
basketball,v1,Player,95,0,2022,6,3,18,Championship,241,90,90,GDFD,,MeMe,Jackson,MeMe Jackson,1,30,5,9,0.556,3,6,0.5,2,3,0.667,0,0,,0,1,1,1,2,1,1,13,143,0.722,0.722,2,0,2,0,0,0,0,0,20.61
basketball,v1,Player,95,0,2022,6,3,18,Championship,240,4,4,GD,,Lexie,Brown,Lexie Brown,1,32,3,6,0.5,1,2,0.5,2,4,0.5,0,0,,0,4,4,8,1,0,1,7,190,0.583,0.583,0,0,0,0,0,0,0,0,14.999999999999998
basketball,v1,Player,95,0,2022,6,3,18,Championship,252,38,38,GD,,Dominique,Wilson,Dominique Wilson,1,12,0,1,0.0,0,1,0.0,0,0,,2,2,1.0,0,2,2,1,0,0,2,2,48,0.0,0.532,1,1,1,0,0,0,0,0,0.8999999999999999
basketball,v1,Player,95,0,2022,6,3,18,Championship,237,17,17,GDFD,,Becca,Wann-Taylor,Becca Wann-Taylor,1,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,42,,,0,0,1,0,0,0,0,0,-0.4
basketball,v1,Player,95,0,2022,6,3,18,Championship,238,14,14,GD,,Taj,Cole,Taj Cole,1,32,9,15,0.6,1,3,0.333,8,12,0.667,3,3,1.0,1,1,2,3,1,0,4,22,229,0.633,0.674,1,2,0,1,0,0,0,0,25.700000000000003
basketball,v1,Player,95,0,2022,6,3,18,Championship,245,33,33,GDFD,,Antoinette,Bannister,Antoinette Bannister,1,12,0,3,0.0,0,0,,0,3,0.0,0,0,,0,0,0,2,0,0,1,0,30,0.0,0.0,1,0,0,0,0,1,0,0,0.3999999999999999
basketball,v1,Player,95,0,2022,6,3,18,Championship,253,52,52,GD,,Brittany,Carter,Brittany Carter,1,2,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,60,,,0,0,0,0,0,0,0,0,0.7
basketball,v1,Player,95,0,2022,6,3,18,Championship,234,25,25,FWD,,Lauren,Manis,Lauren Manis,1,25,7,12,0.583,0,3,0.0,7,9,0.778,2,2,1.0,1,3,4,2,0,0,4,16,149,0.583,0.621,1,2,2,0,0,0,0,0,16.999999999999996
basketball,v1,Player,95,0,2022,6,3,18,Championship,227,34,34,CTR,,Imani,McGee-Stafford,Imani McGee-Stafford,1,17,5,10,0.5,0,0,,5,10,0.5,1,2,0.5,1,3,4,2,1,1,0,11,129,0.5,0.506,3,1,2,0,0,0,0,0,20.7
basketball,v1,Player,95,0,2022,6,3,18,Championship,213,7,7,FWD,,Jantel,Lavender,Jantel Lavender,1,35,9,14,0.643,0,0,,9,14,0.643,1,1,1.0,3,5,8,4,0,1,1,19,277,0.643,0.658,0,1,2,1,0,0,0,0,34.06
basketball,v1,Player,95,0,2022,6,3,18,Championship,236,22,22,FWD,,Takoia,Larry,Takoia Larry,1,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,50,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,94,1,2022,6,3,18,Championship,231,13,13,CTR,,Mercedes,Russell,Mercedes Russell,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,250,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,94,1,2022,6,3,18,Championship,232,92,92,GD,,Destinee,Walker,Destinee Walker,1,40,5,9,0.556,3,4,0.75,2,5,0.4,8,8,1.0,2,4,6,5,3,0,2,21,592,0.722,0.839,1,3,0,2,0,0,0,0,30.099999999999994
basketball,v1,Player,94,1,2022,6,3,18,Championship,242,26,26,GDFD,,Danielle L.,McCray,Danielle L. McCray,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,250,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,94,1,2022,6,3,18,Championship,229,32,32,CTR,,Akela,Maize,Akela Maize,1,2,1,1,1.0,0,0,,1,1,1.0,0,0,,0,0,0,0,0,0,0,2,246,1.0,1.0,0,0,1,0,1,0,0,0,2.0
basketball,v1,Player,94,1,2022,6,3,18,Championship,209,30,30,FWD,,Jessica,Kuster,Jessica Kuster,1,40,6,11,0.545,3,3,1.0,3,8,0.375,1,2,0.5,2,4,6,0,1,0,1,16,416,0.682,0.673,1,1,0,0,0,0,0,0,20.599999999999998
basketball,v1,Player,94,1,2022,6,3,18,Championship,246,69,69,GD,,Antoinette,Thompson,Antoinette Thompson,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,250,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,94,1,2022,6,3,18,Championship,214,21,21,FWD,,Tianna,Hawkins,Tianna Hawkins,1,37,9,16,0.562,4,6,0.667,5,10,0.5,10,11,0.909,2,12,14,3,2,1,3,32,702,0.688,0.768,2,4,1,5,0,0,1,0,48.74
basketball,v1,Player,94,1,2022,6,3,18,Championship,206,51,51,GD,,Sydney,Colson,Sydney Colson,1,35,5,10,0.5,1,4,0.25,4,6,0.667,2,2,1.0,1,1,2,9,2,0,1,13,441,0.55,0.597,1,0,0,1,0,0,0,0,23.3
basketball,v1,Player,94,1,2022,6,3,18,Championship,225,15,15,GD,,Rebecca,Harris,Rebecca Harris,1,20,5,11,0.455,1,3,0.333,4,8,0.5,0,0,,1,1,2,1,1,0,0,11,331,0.5,0.5,1,0,0,1,0,0,0,0,15.7
basketball,v1,Player,94,1,2022,6,3,18,Championship,251,75,75,GD,,Air,Hearn,Air Hearn,1,26,3,8,0.375,1,5,0.2,2,3,0.667,2,2,1.0,0,3,3,4,2,0,2,9,345,0.438,0.507,1,1,0,1,0,0,0,0,13.899999999999999
basketball,v1,Player,94,1,2022,6,3,18,Championship,255,37,37,FWD,,Chelsea,Phillips,Chelsea Phillips,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,250,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,100,0,2022,6,4,19,Championship,254,21,21,GDFD,,DiJonai,Carrington,DiJonai Carrington,1,37,9,22,0.409,1,5,0.2,8,17,0.471,1,2,0.5,2,9,11,3,3,0,2,20,383,0.432,0.437,0,0,2,1,0,0,1,0,29.599999999999998
basketball,v1,Player,100,0,2022,6,4,19,Championship,256,36,36,GD,,Grace,Hunter,Grace Hunter,1,2,0,1,0.0,0,1,0.0,0,0,,0,0,,1,0,1,0,0,0,0,0,200,0.0,0.0,0,0,0,0,0,0,0,0,0.7
basketball,v1,Player,100,0,2022,6,4,19,Championship,205,9,9,GD,,Natasha,Cloud,Natasha Cloud,1,35,6,8,0.75,3,5,0.6,3,3,1.0,12,12,1.0,1,7,8,4,1,0,6,27,603,0.938,1.017,0,5,0,2,0,0,0,0,29.999999999999993
basketball,v1,Player,100,0,2022,6,4,19,Championship,245,33,33,GDFD,,Antoinette,Bannister,Antoinette Bannister,1,7,0,1,0.0,0,1,0.0,0,0,,0,0,,0,0,0,1,0,0,0,0,200,0.0,0.0,0,0,0,0,0,0,0,0,0.7
basketball,v1,Player,100,0,2022,6,4,19,Championship,243,8,8,CTR,,Drew,Edelman,Drew Edelman,1,30,2,9,0.222,0,0,,2,9,0.222,0,1,0.0,4,3,7,1,1,1,0,4,245,0.222,0.212,1,1,0,1,0,0,0,0,14.209999999999999
basketball,v1,Player,100,0,2022,6,4,19,Championship,251,75,75,GD,,Air,Hearn,Air Hearn,1,12,2,4,0.5,1,1,1.0,1,3,0.333,0,0,,1,1,2,1,1,0,2,5,229,0.625,0.625,2,0,0,0,0,0,0,0,6.5
basketball,v1,Player,100,0,2022,6,4,19,Championship,241,90,90,GDFD,,MeMe,Jackson,MeMe Jackson,1,27,3,10,0.3,3,8,0.375,0,2,0.0,0,0,,0,1,1,0,1,0,3,9,205,0.45,0.45,0,0,0,0,0,0,0,0,8.5
basketball,v1,Player,100,0,2022,6,4,19,Championship,234,25,25,FWD,,Lauren,Manis,Lauren Manis,1,35,6,14,0.429,2,5,0.4,4,9,0.444,6,6,1.0,1,2,3,2,1,1,0,20,452,0.5,0.601,1,3,0,2,0,0,0,0,32.959999999999994
basketball,v1,Player,100,0,2022,6,4,19,Championship,227,34,34,CTR,,Imani,McGee-Stafford,Imani McGee-Stafford,1,12,1,2,0.5,0,0,,1,2,0.5,0,0,,2,5,7,1,1,2,0,2,287,0.5,0.5,0,0,1,0,0,0,0,0,8.559999999999999
basketball,v1,Player,100,0,2022,6,4,19,Championship,246,69,69,GD,,Antoinette,Thompson,Antoinette Thompson,1,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,200,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,100,0,2022,6,4,19,Championship,231,13,13,CTR,,Mercedes,Russell,Mercedes Russell,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,200,,,0,0,0,0,0,0,0,0,0.0
