sport,api_version,type,teamId,homeTeamFlg,season,season_id,week_number,game_number,season_type,player_id,uniform_number,uniform_number_display,primary_position_lk,secondary_position_lk,first_name,last_name,full_name,G,MIN,FGM,FGA,FG%,3PM,3PA,3P%,2PM,2PA,2P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,AU_PTS,eFG%,TS%,shootingFoulsCommitted,shootingFoulsDrawn,personalFoulsCommitted,personalFoulsDrawn,offensiveFoulsCommitted,offensiveFoulsDrawn,doubleDoubles,tripleDoubles,GmSc
basketball,v1,Player,315,1,2023,73,3,14,Championship,567,36,36,GD,,Suriya,McGuire,Suriya McGuire,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,50,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,315,1,2023,73,3,14,Championship,561,31,31,FWD,,N'dea,Jones,N'dea Jones,1,7,1,2,0.5,0,0,,1,2,0.5,0,0,,0,2,2,1,0,0,0,2,68,0.5,0.5,2,0,0,1,0,0,0,0,3.7
basketball,v1,Player,315,1,2023,73,3,14,Championship,238,0,0,GD,,Taj,Cole,Taj Cole,1,19,1,7,0.143,1,4,0.25,0,3,0.0,0,0,,0,1,1,2,1,0,3,3,25,0.214,0.214,0,0,1,2,0,0,0,0,2.6999999999999993
basketball,v1,Player,315,1,2023,73,3,14,Championship,563,12,12,FWD,,Karisma,Penn,Karisma Penn,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,50,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,315,0,2023,73,3,15,Championship,567,36,36,GD,,Suriya,McGuire,Suriya McGuire,1,5,0,0,,0,0,,0,0,,0,0,,0,1,1,1,1,0,1,0,49,,,1,0,1,0,0,0,0,0,0.6000000000000001
basketball,v1,Player,315,0,2023,73,3,15,Championship,257,6,6,GD,,Kelsey,Mitchell,Kelsey Mitchell,1,35,3,7,0.429,1,2,0.5,2,5,0.4,2,3,0.667,0,3,3,3,0,0,2,9,95,0.5,0.541,2,2,2,1,0,0,0,0,9.999999999999998
basketball,v1,Player,315,0,2023,73,3,15,Championship,563,12,12,FWD,,Karisma,Penn,Karisma Penn,1,6,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,50,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,315,0,2023,73,3,15,Championship,226,2,2,FWD,,Isabelle,Harrison,Isabelle Harrison,1,34,7,13,0.538,0,0,,7,13,0.538,1,1,1.0,1,7,8,1,4,0,2,15,199,0.538,0.558,1,1,2,1,0,0,0,0,22.5
basketball,v1,Player,315,0,2023,73,3,15,Championship,206,51,51,GD,,Sydney,Colson,Sydney Colson,1,15,1,4,0.25,1,2,0.5,0,2,0.0,1,2,0.5,0,2,2,1,1,0,2,4,40,0.375,0.41,1,0,2,1,0,0,0,0,3.5
basketball,v1,Player,315,0,2023,73,3,15,Championship,207,1,1,GDFD,,Ty,Young,Ty Young,1,28,5,11,0.455,1,2,0.5,4,9,0.444,1,2,0.5,0,2,2,3,4,0,0,12,168,0.5,0.505,1,1,1,0,0,0,0,0,19.900000000000006
basketball,v1,Player,315,0,2023,73,3,15,Championship,561,31,31,FWD,,N'dea,Jones,N'dea Jones,1,17,3,4,0.75,0,0,,3,4,0.75,6,6,1.0,2,5,7,2,0,3,0,12,243,0.75,0.904,0,2,3,1,0,0,0,0,22.18
basketball,v1,Player,315,0,2023,73,3,15,Championship,627,8,8,FWD,,Mya,Hollingshed,Mya Hollingshed,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,50,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,315,0,2023,73,3,15,Championship,209,30,30,FWD,,Jessica,Kuster,Jessica Kuster,1,14,0,4,0.0,0,1,0.0,0,3,0.0,0,0,,0,2,2,0,0,0,1,0,10,0.0,0.0,0,0,0,0,0,0,0,0,-0.4
basketball,v1,Player,315,0,2023,73,3,15,Championship,238,0,0,GD,,Taj,Cole,Taj Cole,1,32,8,16,0.5,2,4,0.5,6,12,0.5,11,12,0.917,1,5,6,4,0,0,2,29,335,0.562,0.681,2,5,1,1,0,0,0,0,34.400000000000006
basketball,v1,Player,315,0,2023,73,3,15,Championship,216,10,10,GD,,Courtney,Williams,Courtney Williams,1,14,1,6,0.167,0,0,,1,6,0.167,0,0,,0,3,3,2,0,0,1,2,29,0.167,0.167,1,0,1,0,0,0,0,0,3.299999999999999
basketball,v1,Player,313,1,2023,73,3,15,Championship,245,33,33,GDFD,,Antoinette,Bannister,Antoinette Bannister,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,300,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,313,1,2023,73,3,15,Championship,558,25,25,GD,,Layshia,Clarendon,Layshia Clarendon,1,17,2,9,0.222,0,2,0.0,2,7,0.286,0,0,,1,1,2,1,0,0,2,4,283,0.222,0.222,0,0,0,2,0,0,0,0,4.5
basketball,v1,Player,313,1,2023,73,3,15,Championship,569,54,54,GD,,Crystal,Bradford,Crystal Bradford,1,34,9,17,0.529,2,6,0.333,7,11,0.636,0,0,,4,5,9,3,3,0,1,20,567,0.588,0.588,2,0,2,1,0,0,0,0,31.200000000000003
basketball,v1,Player,313,1,2023,73,3,15,Championship,572,28,28,CTR,,Jenna,Staiti,Jenna Staiti,1,10,0,2,0.0,0,0,,0,2,0.0,2,2,1.0,1,4,5,3,0,1,0,2,358,0.0,0.347,2,0,0,1,0,0,0,0,6.9799999999999995
basketball,v1,Player,313,1,2023,73,3,15,Championship,250,3,3,FWD,,Danni,McCray,Danni McCray,1,17,3,6,0.5,1,1,1.0,2,5,0.4,2,2,1.0,2,0,2,1,0,0,0,9,394,0.583,0.654,0,1,0,0,0,0,0,0,12.299999999999999
basketball,v1,Player,313,1,2023,73,3,15,Championship,566,11,11,GD,,Lexie,Hull,Lexie Hull,1,27,3,8,0.375,0,2,0.0,3,6,0.5,1,1,1.0,2,2,4,2,3,0,1,7,370,0.375,0.415,1,1,2,0,0,0,0,0,12.799999999999999
basketball,v1,Player,313,1,2023,73,3,15,Championship,249,63,63,GD,,CC,Andrews,CC Andrews,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,300,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,313,1,2023,73,3,15,Championship,232,24,24,GD,,Destinee,Walker,Destinee Walker,1,14,2,2,1.0,2,2,1.0,0,0,,0,0,,0,0,0,1,0,0,2,6,354,1.5,1.5,0,0,0,1,0,0,0,0,5.5
basketball,v1,Player,313,1,2023,73,3,15,Championship,622,55,55,FWD,,Theresa,Plaisance,Theresa Plaisance,1,26,4,9,0.444,4,9,0.444,0,0,,2,2,1.0,0,6,6,2,1,1,3,14,410,0.667,0.709,2,1,1,0,0,0,0,0,20.81
basketball,v1,Player,313,1,2023,73,3,15,Championship,564,0,00,FWD,,NaLyssa,Smith,NaLyssa Smith,1,32,9,20,0.45,1,4,0.25,8,16,0.5,4,5,0.8,5,9,14,4,0,2,4,23,615,0.475,0.518,4,2,0,6,0,0,1,0,50.800000000000004
basketball,v1,Player,313,1,2023,73,3,15,Championship,251,75,75,GD,,Air,Hearn,Air Hearn,1,23,4,11,0.364,2,6,0.333,2,5,0.4,6,8,0.75,1,2,3,6,3,0,1,16,494,0.455,0.551,0,4,0,2,0,0,0,0,24.3
basketball,v1,Player,314,0,2023,73,3,16,Championship,240,4,4,GD,,Lexie,Brown,Lexie Brown,1,34,3,8,0.375,2,7,0.286,1,1,1.0,0,0,,0,3,3,8,4,2,3,8,327,0.5,0.5,2,0,0,0,0,0,0,0,24.54
basketball,v1,Player,314,0,2023,73,3,16,Championship,568,44,44,FWD,,Caliya,Robinson,Caliya Robinson,1,13,3,8,0.375,1,2,0.5,2,6,0.333,0,1,0.0,1,2,3,0,0,0,1,7,196,0.438,0.415,3,0,0,0,0,0,0,0,8.099999999999998
basketball,v1,Player,314,0,2023,73,3,16,Championship,254,21,21,GDFD,,DiJonai,Carrington,DiJonai Carrington,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,200,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,314,0,2023,73,3,16,Championship,225,30,15,GD,,Rebecca,Harris,Rebecca Harris,1,8,2,4,0.5,0,2,0.0,2,2,1.0,0,0,,0,2,2,1,0,0,1,4,222,0.5,0.5,1,0,0,0,0,0,0,0,5.1
basketball,v1,Player,314,0,2023,73,3,16,Championship,623,40,40,FWD,,Jasmine,Walker,Jasmine Walker,1,37,6,11,0.545,5,7,0.714,1,4,0.25,2,2,1.0,1,5,6,0,0,1,2,19,385,0.773,0.8,3,0,0,1,0,0,0,0,26.989999999999995
basketball,v1,Player,314,0,2023,73,3,16,Championship,205,9,9,GD,,Natasha,Cloud,Natasha Cloud,1,39,7,12,0.583,1,4,0.25,6,8,0.75,3,3,1.0,0,6,6,5,0,0,5,18,399,0.625,0.676,0,2,0,1,0,0,0,0,21.1
basketball,v1,Player,314,0,2023,73,3,16,Championship,560,16,16,FWD,,Naz,Hillmon,Naz Hillmon,1,35,8,19,0.421,0,0,,8,19,0.421,2,2,1.0,4,10,14,2,1,2,2,18,345,0.421,0.453,1,1,0,1,0,0,1,0,46.019999999999996
basketball,v1,Player,314,0,2023,73,3,16,Championship,556,13,13,FWD,,Kristi,Bellock,Kristi Bellock,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,200,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,314,0,2023,73,3,16,Championship,559,17,17,GD,,Allisha,Gray,Allisha Gray,1,35,2,12,0.167,0,3,0.0,2,9,0.222,1,1,1.0,1,4,5,3,2,2,2,5,164,0.167,0.201,3,1,0,1,0,0,0,0,21.559999999999995
basketball,v1,Player,314,0,2023,73,3,16,Championship,626,77,77,FWD,,Hope,Elam,Hope Elam,1,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,200,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,314,0,2023,73,3,16,Championship,589,35,35,GD,,Veronica,Burton,Veronica Burton,1,22,4,7,0.571,1,3,0.333,3,4,0.75,3,3,1.0,1,4,5,1,0,0,1,12,336,0.643,0.721,0,2,0,2,0,0,0,0,15.2
basketball,v1,Player,312,1,2023,73,3,16,Championship,215,20,20,GD,,Kirby,Burkholder,Kirby Burkholder,1,8,0,0,,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,152,,,1,0,0,0,0,0,0,0,0.7
basketball,v1,Player,312,1,2023,73,3,16,Championship,562,7,7,GDFD,,Whitney,Knight,Whitney Knight,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,150,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,312,1,2023,73,3,16,Championship,570,91,91,FWD,,G'mrice,Davis,G'mrice Davis,1,17,2,5,0.4,0,0,,2,5,0.4,1,2,0.5,0,6,6,0,1,1,1,5,204,0.4,0.425,0,1,0,0,0,0,0,0,9.649999999999999
basketball,v1,Player,312,1,2023,73,3,16,Championship,241,90,90,GDFD,,MeMe,Jackson,MeMe Jackson,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,150,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,312,1,2023,73,3,16,Championship,625,26,26,FWD,,Lydia,Rivers,Lydia Rivers,1,30,4,10,0.4,0,0,,4,10,0.4,2,2,1.0,9,2,11,0,2,1,1,10,264,0.4,0.46,0,1,2,0,0,0,1,0,23.599999999999998
basketball,v1,Player,312,1,2023,73,3,16,Championship,565,22,22,GD,,Evina,Westbrook,Evina Westbrook,1,39,2,9,0.222,0,4,0.0,2,5,0.4,1,2,0.5,0,7,7,1,2,0,0,5,168,0.222,0.253,2,1,1,0,0,0,0,0,9.799999999999999
basketball,v1,Player,312,1,2023,73,3,16,Championship,210,5,5,GD,,Essence,Carson,Essence Carson,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,150,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,312,1,2023,73,3,16,Championship,229,32,32,CTR,,Akela,Maize,Akela Maize,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,150,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,312,1,2023,73,3,16,Championship,624,69,69,GD,,Kierstan,Bell,Kierstan Bell,1,43,7,18,0.389,2,6,0.333,5,12,0.417,3,3,1.0,2,8,10,5,3,0,1,19,382,0.444,0.492,1,2,2,0,0,0,1,0,30.299999999999994
basketball,v1,Player,312,1,2023,73,3,16,Championship,211,99,99,GD,,Odyssey,Sims,Odyssey Sims,1,45,8,27,0.296,3,11,0.273,5,16,0.312,6,7,0.857,1,3,4,4,0,0,7,25,217,0.352,0.416,1,3,0,0,0,0,0,0,25.199999999999996
basketball,v1,Player,312,1,2023,73,3,16,Championship,557,3,3,GD,,Jordin,Canada,Jordin Canada,1,43,6,14,0.429,0,0,,6,14,0.429,9,10,0.9,1,6,7,5,5,0,2,21,363,0.429,0.571,1,5,1,0,0,0,0,0,31.6
basketball,v1,Player,315,0,2023,73,3,17,Championship,216,10,10,GD,,Courtney,Williams,Courtney Williams,1,26,7,15,0.467,3,7,0.429,4,8,0.5,0,0,,0,8,8,1,1,0,2,17,234,0.567,0.567,1,0,0,1,0,1,0,0,21.9
basketball,v1,Player,315,0,2023,73,3,17,Championship,567,36,36,GD,,Suriya,McGuire,Suriya McGuire,1,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,82,,,1,0,0,0,0,0,0,0,-1.0
basketball,v1,Player,315,0,2023,73,3,17,Championship,627,8,8,FWD,,Mya,Hollingshed,Mya Hollingshed,1,13,2,3,0.667,1,2,0.5,1,1,1.0,0,0,,2,1,3,0,0,1,3,5,121,0.833,0.833,1,0,0,0,1,0,0,0,5.969999999999999
basketball,v1,Player,315,0,2023,73,3,17,Championship,561,31,31,FWD,,N'dea,Jones,N'dea Jones,1,14,1,1,1.0,0,0,,1,1,1.0,1,2,0.5,1,2,3,0,0,2,1,3,146,1.0,0.798,1,1,0,0,0,0,0,0,4.2799999999999985
basketball,v1,Player,315,0,2023,73,3,17,Championship,563,12,12,FWD,,Karisma,Penn,Karisma Penn,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,100,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,315,0,2023,73,3,17,Championship,207,1,1,GDFD,,Ty,Young,Ty Young,1,30,4,9,0.444,0,2,0.0,4,7,0.571,2,2,1.0,1,5,6,1,2,0,3,10,165,0.444,0.506,2,1,1,0,0,0,0,0,13.100000000000001
basketball,v1,Player,315,0,2023,73,3,17,Championship,206,51,51,GD,,Sydney,Colson,Sydney Colson,1,8,0,0,,0,0,,0,0,,0,0,,0,0,0,2,0,0,0,0,120,,,0,0,0,0,0,0,0,0,1.4
basketball,v1,Player,315,0,2023,73,3,17,Championship,257,6,6,GD,,Kelsey,Mitchell,Kelsey Mitchell,1,37,9,13,0.692,4,5,0.8,5,8,0.625,3,3,1.0,0,0,0,6,1,0,1,25,404,0.846,0.873,0,1,0,0,0,0,0,0,32.8
basketball,v1,Player,315,0,2023,73,3,17,Championship,209,30,30,FWD,,Jessica,Kuster,Jessica Kuster,1,9,1,2,0.5,1,1,1.0,0,1,0.0,0,0,,0,2,2,0,1,0,0,3,132,0.75,0.75,1,0,0,0,0,0,0,0,5.0
basketball,v1,Player,315,0,2023,73,3,17,Championship,226,2,2,FWD,,Isabelle,Harrison,Isabelle Harrison,1,34,13,18,0.722,1,2,0.5,12,16,0.75,0,1,0.0,1,5,6,4,2,0,5,27,319,0.75,0.732,1,1,2,0,1,0,0,0,33.00000000000001
basketball,v1,Player,315,0,2023,73,3,17,Championship,238,0,0,GD,,Taj,Cole,Taj Cole,1,27,2,8,0.25,1,5,0.2,1,3,0.333,1,1,1.0,0,3,3,5,0,0,3,6,139,0.312,0.355,3,1,0,2,0,2,0,0,8.2
basketball,v1,Player,314,1,2023,73,3,17,Championship,205,9,9,GD,,Natasha,Cloud,Natasha Cloud,1,31,2,7,0.286,0,3,0.0,2,4,0.5,4,4,1.0,2,3,5,7,4,0,2,8,413,0.286,0.457,0,2,0,0,0,0,0,0,18.0
basketball,v1,Player,314,1,2023,73,3,17,Championship,560,16,16,FWD,,Naz,Hillmon,Naz Hillmon,1,33,6,14,0.429,1,2,0.5,5,12,0.417,6,6,1.0,2,7,9,1,1,0,1,19,489,0.464,0.571,0,3,0,2,1,0,0,0,25.599999999999998
basketball,v1,Player,314,1,2023,73,3,17,Championship,240,4,4,GD,,Lexie,Brown,Lexie Brown,1,32,7,10,0.7,3,6,0.5,4,4,1.0,0,0,,0,2,2,5,1,0,4,17,404,0.85,0.85,1,0,1,0,0,0,0,0,20.500000000000004
basketball,v1,Player,314,1,2023,73,3,17,Championship,254,21,21,GDFD,,DiJonai,Carrington,DiJonai Carrington,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,250,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,314,1,2023,73,3,17,Championship,225,30,15,GD,,Rebecca,Harris,Rebecca Harris,1,5,0,1,0.0,0,0,,0,1,0.0,0,0,,0,1,1,0,1,0,0,0,247,0.0,0.0,1,0,0,0,0,0,0,0,1.3
basketball,v1,Player,314,1,2023,73,3,17,Championship,559,17,17,GD,,Allisha,Gray,Allisha Gray,1,32,9,14,0.643,2,6,0.333,7,8,0.875,2,2,1.0,4,0,4,5,4,0,1,22,532,0.714,0.739,1,2,0,0,1,1,0,0,34.900000000000006
basketball,v1,Player,314,1,2023,73,3,17,Championship,556,13,13,FWD,,Kristi,Bellock,Kristi Bellock,1,18,6,7,0.857,2,3,0.667,4,4,1.0,0,0,,0,2,2,0,2,0,1,14,474,1.0,1.0,0,0,0,0,1,0,0,0,18.0
basketball,v1,Player,314,1,2023,73,3,17,Championship,626,77,77,FWD,,Hope,Elam,Hope Elam,1,1,0,1,0.0,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,240,0.0,0.0,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,314,1,2023,73,3,17,Championship,589,35,35,GD,,Veronica,Burton,Veronica Burton,1,18,3,7,0.429,2,4,0.5,1,3,0.333,3,4,0.75,1,6,7,0,0,0,1,11,340,0.571,0.628,1,2,1,0,0,1,0,0,12.899999999999999
basketball,v1,Player,314,1,2023,73,3,17,Championship,623,40,40,FWD,,Jasmine,Walker,Jasmine Walker,1,24,3,11,0.273,1,6,0.167,2,5,0.4,5,6,0.833,1,1,2,0,2,1,1,12,327,0.318,0.44,0,2,0,1,0,0,0,0,20.189999999999998
basketball,v1,Player,314,1,2023,73,3,17,Championship,568,44,44,FWD,,Caliya,Robinson,Caliya Robinson,1,5,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,234,,,1,0,1,0,0,0,0,0,-0.4
basketball,v1,Player,313,0,2023,73,3,18,Championship,569,54,54,GD,,Crystal,Bradford,Crystal Bradford,1,31,10,20,0.5,0,3,0.0,10,17,0.588,0,3,0.0,7,6,13,1,2,1,2,20,358,0.5,0.469,0,2,0,0,0,0,1,0,40.0
basketball,v1,Player,313,0,2023,73,3,18,Championship,245,33,33,GDFD,,Antoinette,Bannister,Antoinette Bannister,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,100,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,313,0,2023,73,3,18,Championship,622,55,55,FWD,,Theresa,Plaisance,Theresa Plaisance,1,26,4,10,0.4,3,8,0.375,1,2,0.5,0,0,,0,4,4,2,1,1,1,11,176,0.55,0.55,2,0,1,0,0,0,0,0,19.7
basketball,v1,Player,313,0,2023,73,3,18,Championship,566,11,11,GD,,Lexie,Hull,Lexie Hull,1,29,2,8,0.25,1,4,0.25,1,4,0.25,3,4,0.75,4,1,5,1,1,0,0,8,159,0.312,0.41,3,2,0,0,0,0,0,0,13.200000000000001
basketball,v1,Player,313,0,2023,73,3,18,Championship,232,24,24,GD,,Destinee,Walker,Destinee Walker,1,14,0,0,,0,0,,0,0,,0,0,,1,0,1,0,0,0,1,0,100,,,0,0,0,0,0,0,0,0,-0.30000000000000004
basketball,v1,Player,313,0,2023,73,3,18,Championship,250,3,3,FWD,,Danni,McCray,Danni McCray,1,16,4,8,0.5,0,1,0.0,4,7,0.571,0,2,0.0,3,1,4,0,1,0,0,8,169,0.5,0.45,0,0,0,1,0,0,0,0,12.2
basketball,v1,Player,313,0,2023,73,3,18,Championship,564,0,00,FWD,,NaLyssa,Smith,NaLyssa Smith,1,35,5,16,0.312,1,2,0.5,4,14,0.286,8,10,0.8,4,8,12,2,0,1,4,19,222,0.344,0.466,1,5,1,1,1,0,1,0,30.240000000000002
basketball,v1,Player,313,0,2023,73,3,18,Championship,558,25,25,GD,,Layshia,Clarendon,Layshia Clarendon,1,26,4,10,0.4,0,1,0.0,4,9,0.444,7,7,1.0,2,4,6,3,2,0,3,15,250,0.4,0.573,0,2,3,2,0,1,0,0,19.099999999999998
basketball,v1,Player,313,0,2023,73,3,18,Championship,251,75,75,GD,,Air,Hearn,Air Hearn,1,14,0,2,0.0,0,1,0.0,0,1,0.0,0,0,,0,1,1,2,0,0,1,0,87,0.0,0.0,0,0,1,0,0,0,0,0,0.2999999999999998
basketball,v1,Player,313,0,2023,73,3,18,Championship,249,63,63,GD,,CC,Andrews,CC Andrews,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,100,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,313,0,2023,73,3,18,Championship,572,28,28,CTR,,Jenna,Staiti,Jenna Staiti,1,9,2,3,0.667,0,0,,2,3,0.667,0,0,,1,0,1,1,0,0,1,4,140,0.667,0.667,0,0,0,0,0,0,0,0,5.2
basketball,v1,Player,312,1,2023,73,3,18,Championship,241,90,90,GDFD,,MeMe,Jackson,MeMe Jackson,1,16,4,8,0.5,4,7,0.571,0,1,0.0,0,0,,0,2,2,0,1,0,1,12,370,0.75,0.75,0,0,0,0,0,0,0,0,14.2
basketball,v1,Player,312,1,2023,73,3,18,Championship,210,5,5,GD,,Essence,Carson,Essence Carson,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,250,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,312,1,2023,73,3,18,Championship,229,32,32,CTR,,Akela,Maize,Akela Maize,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,250,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,312,1,2023,73,3,18,Championship,565,22,22,GD,,Evina,Westbrook,Evina Westbrook,1,18,0,3,0.0,0,1,0.0,0,2,0.0,2,3,0.667,2,2,4,0,0,1,1,2,256,0.0,0.231,0,1,1,0,0,0,0,0,3.669999999999999
basketball,v1,Player,312,1,2023,73,3,18,Championship,557,3,3,GD,,Jordin,Canada,Jordin Canada,1,38,7,14,0.5,0,1,0.0,7,13,0.538,0,0,,2,4,6,6,3,0,3,14,416,0.5,0.5,1,0,1,3,0,0,0,0,23.2
basketball,v1,Player,312,1,2023,73,3,18,Championship,562,7,7,GDFD,,Whitney,Knight,Whitney Knight,1,9,0,3,0.0,0,0,,0,3,0.0,0,0,,2,3,5,0,0,0,1,0,237,0.0,0.0,0,0,1,0,0,0,0,0,0.8999999999999999
basketball,v1,Player,312,1,2023,73,3,18,Championship,215,20,20,GD,,Kirby,Burkholder,Kirby Burkholder,1,8,0,1,0.0,0,0,,0,1,0.0,0,0,,1,2,3,1,0,0,1,0,260,0.0,0.0,0,0,0,0,0,0,0,0,0.9999999999999998
basketball,v1,Player,312,1,2023,73,3,18,Championship,211,99,99,GD,,Odyssey,Sims,Odyssey Sims,1,40,10,26,0.385,2,6,0.333,8,20,0.4,7,8,0.875,1,3,4,9,3,0,2,29,487,0.423,0.491,2,4,0,2,1,0,0,0,41.5
basketball,v1,Player,312,1,2023,73,3,18,Championship,625,26,26,FWD,,Lydia,Rivers,Lydia Rivers,1,17,1,2,0.5,0,0,,1,2,0.5,0,2,0.0,4,1,5,0,0,1,0,2,283,0.5,0.347,3,1,0,0,0,1,0,0,5.679999999999999
basketball,v1,Player,312,1,2023,73,3,18,Championship,570,91,91,FWD,,G'mrice,Davis,G'mrice Davis,1,19,3,4,0.75,0,0,,3,4,0.75,2,2,1.0,0,2,2,1,1,0,0,8,318,0.75,0.82,3,0,1,0,0,0,0,0,11.099999999999998
basketball,v1,Player,312,1,2023,73,3,18,Championship,624,69,69,GD,,Kierstan,Bell,Kierstan Bell,1,35,9,15,0.6,4,9,0.444,5,6,0.833,2,2,1.0,1,7,8,0,1,1,1,24,563,0.733,0.756,2,0,0,1,0,0,0,0,37.75
basketball,v1,Player,318,0,2023,73,4,19,Championship,209,30,30,FWD,,Jessica,Kuster,Jessica Kuster,1,7,0,0,,0,0,,0,0,,0,0,,1,0,1,0,0,0,1,0,104,,,0,0,0,1,0,0,0,0,-0.30000000000000004
basketball,v1,Player,318,0,2023,73,4,19,Championship,563,12,12,FWD,,Karisma,Penn,Karisma Penn,1,7,1,4,0.25,0,0,,1,4,0.25,0,0,,1,1,2,0,1,1,0,2,93,0.25,0.25,2,0,2,0,0,0,0,0,5.56
basketball,v1,Player,318,0,2023,73,4,19,Championship,561,31,31,FWD,,N'dea,Jones,N'dea Jones,1,2,0,0,,0,0,,0,0,,0,0,,0,1,1,0,1,0,0,0,115,,,0,0,0,0,0,0,0,0,1.3
basketball,v1,Player,318,0,2023,73,4,19,Championship,624,69,69,GD,,Kierstan,Bell,Kierstan Bell,1,31,3,10,0.3,1,6,0.167,2,4,0.5,0,0,,1,2,3,3,0,0,3,7,72,0.35,0.35,1,0,3,0,1,0,0,0,7.399999999999999
basketball,v1,Player,318,0,2023,73,4,19,Championship,245,33,33,GDFD,,Antoinette,Bannister,Antoinette Bannister,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,100,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,318,0,2023,73,4,19,Championship,566,11,11,GD,,Lexie,Hull,Lexie Hull,1,33,3,12,0.25,1,4,0.25,2,8,0.25,4,4,1.0,1,8,9,3,1,0,2,11,190,0.292,0.4,1,2,2,0,0,2,0,0,15.599999999999998
basketball,v1,Player,318,0,2023,73,4,19,Championship,251,75,75,GD,,Air,Hearn,Air Hearn,1,16,4,8,0.5,3,4,0.75,1,4,0.25,0,0,,0,2,2,1,1,1,1,11,184,0.688,0.688,0,0,2,0,0,0,0,0,17.019999999999996
basketball,v1,Player,318,0,2023,73,4,19,Championship,226,2,2,FWD,,Isabelle,Harrison,Isabelle Harrison,1,33,14,21,0.667,0,0,,14,21,0.667,3,4,0.75,4,4,8,3,2,0,0,31,486,0.667,0.681,0,3,0,1,0,0,0,0,44.300000000000004
basketball,v1,Player,318,0,2023,73,4,19,Championship,565,22,22,GD,,Evina,Westbrook,Evina Westbrook,1,36,8,16,0.5,1,4,0.25,7,12,0.583,4,4,1.0,1,7,8,7,0,0,0,21,361,0.531,0.591,0,3,0,1,0,0,0,0,31.9
basketball,v1,Player,318,0,2023,73,4,19,Championship,558,25,25,GD,,Layshia,Clarendon,Layshia Clarendon,1,24,2,3,0.667,1,1,1.0,1,2,0.5,2,2,1.0,0,2,2,5,1,0,3,7,200,0.833,0.902,0,1,1,1,0,0,0,0,9.5
